KSH,OLD_ZYMC,NEW_ZYMC,NJ
919302,政法类06,政法类07,2015
919299,交叉学科类05,交叉学科类06,2015
919297,交叉学科类05,交叉学科类06,2015
919294,工科大类09,工科大类33,2015
919292,交叉学科类05,交叉学科类06,2015
919290,工科大类21,工科大类10,2015
919289,政法类06,政法类07,2015
919287,数学类01,数学类02,2015
919285,工科大类30,工科大类23,2015
919282,政法类06,政法类07,2015
919280,工科大类03,工科大类04,2015
919328,交叉学科类05,交叉学科类06,2015
919278,生命科学类20,生命科学类21,2015
919329,数学类01,数学类02,2015
919331,政法类06,政法类07,2015
919349,生命科学类16,生命科学类03,2015
919348,生命科学类16,生命科学类01,2015
919346,数学类01,数学类02,2015
919345,生命科学类02,生命科学类03,2015
919344,生命科学类02,生命科学类03,2015
919343,数学类01,数学类02,2015
919342,生命科学类02,生命科学类03,2015
919341,生命科学类02,生命科学类03,2015
919340,数学类01,数学类02,2015
919339,生命科学类02,生命科学类03,2015
919338,政法类06,政法类07,2015
919337,政法类06,政法类07,2015
919336,政法类06,政法类07,2015
919335,交叉学科类05,交叉学科类06,2015
919334,生命科学类20,生命科学类21,2015
919333,政法类06,政法类07,2015
919332,工科大类03,工科大类04,2015
919330,交叉学科类05,交叉学科类06,2015
919350,工科大类30,工科大类24,2015
919276,生命科学类02,生命科学类03,2015
919274,生命科学类20,生命科学类21,2015
919217,生命科学类02,生命科学类03,2015
919209,工科大类09,工科大类33,2015
919208,工科大类09,工科大类22,2015
919207,工科大类09,工科大类32,2015
919206,工科大类03,工科大类04,2015
919205,工科大类03,工科大类04,2015
919204,工科大类03,工科大类04,2015
919203,工科大类03,工科大类04,2015
919202,工科大类03,工科大类04,2015
919188,生命科学类16,生命科学类03,2015
919187,工科大类30,工科大类34,2015
919178,生命科学类16,生命科学类01,2015
919176,工科大类09,工科大类32,2015
919170,工科大类09,工科大类31,2015
919169,工科大类30,工科大类34,2015
919157,化学类11,化学类09,2015
919155,语言文学类18,语言文学类12,2015
919218,生命科学类02,生命科学类03,2015
919275,生命科学类20,生命科学类21,2015
919219,生命科学类16,生命科学类01,2015
919221,生命科学类02,生命科学类03,2015
919273,生命科学类02,生命科学类03,2015
919272,数学类01,数学类02,2015
919271,工科大类03,工科大类04,2015
919270,政法类06,政法类07,2015
919269,生命科学类02,生命科学类03,2015
919268,工科大类03,工科大类04,2015
919267,政法类06,政法类07,2015
919266,数学类01,数学类02,2015
919263,政法类06,政法类07,2015
919253,工科大类09,工科大类03,2015
919252,工科大类09,工科大类03,2015
919236,政法类06,政法类07,2015
919229,工科大类21,工科大类10,2015
919228,工科大类09,工科大类03,2015
919227,工科大类09,工科大类33,2015
919223,生命科学类16,生命科学类02,2015
919222,生命科学类16,生命科学类01,2015
919220,生命科学类16,生命科学类01,2015
919356,生命科学类20,生命科学类21,2015
919357,生命科学类20,生命科学类21,2015
919358,生命科学类20,生命科学类21,2015
919498,语言文学类18,语言文学类14,2015
919496,生命科学类20,生命科学类21,2015
919495,生命科学类02,生命科学类03,2015
919494,生命科学类02,生命科学类03,2015
919492,生命科学类20,生命科学类21,2015
919491,数学类01,数学类02,2015
919490,政法类06,政法类07,2015
919489,政法类06,政法类07,2015
919488,数学类01,数学类02,2015
919487,工科大类03,工科大类04,2015
919486,数学类01,数学类02,2015
919482,工科大类21,工科大类10,2015
919480,化学类11,化学类07,2015
919477,工科大类21,工科大类10,2015
919475,工科大类30,工科大类25,2015
919472,工科大类09,工科大类33,2015
919469,工科大类09,工科大类03,2015
919511,语言文学类18,语言文学类14,2015
919465,生命科学类16,生命科学类01,2015
919512,工科大类30,工科大类24,2015
919514,工科大类30,工科大类25,2015
919532,生命科学类02,生命科学类03,2015
919531,数学类01,数学类02,2015
919530,交叉学科类05,交叉学科类06,2015
919529,工科大类03,工科大类04,2015
919528,交叉学科类05,交叉学科类06,2015
919527,数学类01,数学类02,2015
919526,工科大类03,工科大类04,2015
919525,工科大类03,工科大类04,2015
919524,数学类01,数学类02,2015
919523,生命科学类02,生命科学类03,2015
919522,生命科学类02,生命科学类03,2015
919521,生命科学类02,生命科学类03,2015
919520,数学类01,数学类02,2015
919519,生命科学类02,生命科学类03,2015
919518,数学类01,数学类02,2015
919516,生命科学类02,生命科学类03,2015
919515,交叉学科类05,交叉学科类06,2015
919513,工科大类30,工科大类24,2015
919464,工科大类09,工科大类33,2015
919458,语言文学类18,语言文学类14,2015
919455,语言文学类18,语言文学类14,2015
919397,数学类01,数学类02,2015
919392,工科大类09,工科大类32,2015
919388,工科大类03,工科大类04,2015
919384,工科大类30,工科大类24,2015
919383,工科大类30,工科大类24,2015
919376,化学类11,化学类07,2015
919375,化学类11,化学类09,2015
919374,化学类11,化学类07,2015
919373,工科大类21,工科大类10,2015
919372,工科大类21,工科大类10,2015
919367,数学类01,数学类02,2015
919366,数学类01,数学类02,2015
919365,数学类01,数学类02,2015
919364,数学类01,数学类02,2015
919363,数学类01,数学类02,2015
919362,数学类01,数学类02,2015
919361,数学类01,数学类02,2015
919402,工科大类30,工科大类25,2015
919403,工科大类21,工科大类16,2015
919404,工科大类30,工科大类34,2015
919408,工科大类30,工科大类24,2015
919453,政法类06,政法类07,2015
919452,政法类06,政法类07,2015
919451,政法类06,政法类07,2015
919450,生命科学类02,生命科学类03,2015
919449,工科大类30,工科大类24,2015
919448,工科大类30,工科大类34,2015
919447,化学类11,化学类09,2015
919446,化学类11,化学类07,2015
919154,工科大类30,工科大类23,2015
919441,生命科学类16,生命科学类01,2015
919439,生命科学类16,生命科学类01,2015
919433,生命科学类16,生命科学类01,2015
919427,语言文学类18,语言文学类12,2015
919426,语言文学类18,语言文学类12,2015
919416,化学类11,化学类09,2015
919414,工科大类30,工科大类24,2015
919410,语言文学类18,语言文学类14,2015
919409,工科大类09,工科大类03,2015
919440,生命科学类16,生命科学类01,2015
919536,工科大类30,工科大类25,2015
919153,工科大类30,工科大类23,2015
919148,工科大类21,交叉学科类05,2015
918838,工科大类03,工科大类04,2015
918837,化学类11,化学类07,2015
918836,工科大类21,工科大类10,2015
918835,化学类11,化学类07,2015
918833,化学类11,化学类07,2015
918829,语言文学类18,语言文学类12,2015
918824,工科大类21,工科大类10,2015
918813,生命科学类16,生命科学类03,2015
918803,工科大类09,工科大类03,2015
918802,生命科学类16,生命科学类01,2015
918801,生命科学类16,生命科学类01,2015
918799,交叉学科类05,交叉学科类06,2015
918795,工科大类09,工科大类31,2015
918792,生命科学类16,生命科学类01,2015
918782,化学类11,化学类07,2015
918781,工科大类03,工科大类04,2015
918778,生命科学类20,生命科学类21,2015
918839,工科大类03,工科大类04,2015
918772,生命科学类20,生命科学类21,2015
918840,数学类01,数学类02,2015
918843,工科大类09,工科大类33,2015
918902,数学类01,数学类02,2015
918901,政法类06,政法类07,2015
918899,生命科学类02,生命科学类03,2015
918896,工科大类21,工科大类16,2015
918895,工科大类30,工科大类24,2015
918894,生命科学类02,生命科学类03,2015
918888,工科大类21,工科大类16,2015
918887,工科大类03,工科大类04,2015
918886,生命科学类16,生命科学类01,2015
918869,化学类11,化学类09,2015
918864,工科大类30,工科大类24,2015
918860,工科大类30,工科大类23,2015
918857,语言文学类18,语言文学类12,2015
918851,工科大类30,工科大类34,2015
918849,工科大类21,工科大类10,2015
918846,工科大类09,工科大类32,2015
918845,工科大类09,工科大类22,2015
918841,生命科学类20,生命科学类21,2015
918903,生命科学类20,生命科学类21,2015
918769,工科大类30,工科大类23,2015
918763,工科大类09,工科大类31,2015
918705,生命科学类13,交叉学科类05,2015
918704,数学类01,数学类02,2015
918703,政法类06,政法类07,2015
918702,政法类06,政法类07,2015
918701,政法类06,政法类07,2015
918700,数学类01,数学类02,2015
918696,工科大类30,工科大类24,2015
918691,工科大类09,工科大类03,2015
918681,生命科学类16,生命科学类03,2015
918665,工科大类30,工科大类23,2015
918659,政法类06,政法类07,2015
918658,工科大类09,工科大类31,2015
918653,生命科学类20,生命科学类21,2015
918650,交叉学科类14,交叉学科类05,2015
918640,生命科学类02,生命科学类03,2015
918638,政法类06,政法类07,2015
918637,生命科学类20,生命科学类21,2015
918707,数学类04,交叉学科类05,2015
918765,工科大类21,工科大类10,2015
918708,生命科学类02,生命科学类03,2015
918712,交叉学科类05,交叉学科类06,2015
918756,工科大类30,工科大类24,2015
918755,生命科学类16,生命科学类01,2015
918754,工科大类21,工科大类10,2015
918751,工科大类21,工科大类16,2015
918750,生命科学类16,生命科学类01,2015
918746,工科大类21,工科大类10,2015
918745,工科大类21,工科大类10,2015
918741,化学类11,化学类09,2015
918729,工科大类30,工科大类24,2015
918728,工科大类30,工科大类23,2015
918721,工科大类30,工科大类23,2015
918720,化学类11,化学类07,2015
918718,数学类01,数学类02,2015
918716,交叉学科类05,交叉学科类06,2015
918715,工科大类03,工科大类04,2015
918714,生命科学类02,生命科学类03,2015
918713,数学类01,数学类02,2015
918710,生命科学类20,生命科学类21,2015
918904,生命科学类20,生命科学类21,2015
918905,交叉学科类05,交叉学科类06,2015
918906,交叉学科类05,交叉学科类06,2015
919106,工科大类03,工科大类04,2015
919102,生命科学类16,生命科学类03,2015
919097,工科大类09,工科大类03,2015
919096,工科大类09,工科大类31,2015
919091,生命科学类16,生命科学类02,2015
919084,工科大类21,工科大类16,2015
919082,工科大类09,工科大类32,2015
919081,生命科学类16,生命科学类03,2015
919075,语言文学类18,语言文学类14,2015
919073,工科大类09,工科大类31,2015
919070,语言文学类18,语言文学类14,2015
919064,工科大类21,工科大类10,2015
919059,语言文学类18,语言文学类14,2015
919058,语言文学类18,语言文学类14,2015
919055,工科大类21,工科大类16,2015
919054,工科大类03,工科大类04,2015
919053,工科大类03,工科大类04,2015
919107,交叉学科类05,交叉学科类06,2015
919048,数学类01,数学类02,2015
919109,数学类01,数学类02,2015
919111,生命科学类02,生命科学类03,2015
919147,工科大类03,工科大类04,2015
919146,工科大类03,工科大类04,2015
919145,数学类01,数学类02,2015
919144,工科大类09,工科大类03,2015
919139,工科大类03,工科大类04,2015
919137,工科大类03,工科大类04,2015
919132,生命科学类16,生命科学类01,2015
919131,生命科学类02,生命科学类03,2015
919130,生命科学类16,生命科学类03,2015
919129,交叉学科类05,交叉学科类06,2015
919127,政法类06,政法类07,2015
919126,工科大类30,工科大类23,2015
919121,工科大类09,工科大类32,2015
919118,交叉学科类05,交叉学科类06,2015
919117,政法类06,政法类07,2015
919115,工科大类30,工科大类24,2015
919114,交叉学科类05,交叉学科类06,2015
919110,交叉学科类05,交叉学科类06,2015
919043,生命科学类20,交叉学科类05,2015
919038,工科大类30,工科大类23,2015
919037,工科大类30,工科大类24,2015
918977,工科大类03,工科大类04,2015
918976,数学类01,数学类02,2015
918974,工科大类03,工科大类04,2015
918973,数学类01,数学类02,2015
918972,工科大类03,工科大类04,2015
918961,工科大类21,工科大类10,2015
